         9884692 function calls (9347579 primitive calls) in 7.872 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2330    0.004    0.000    0.177    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\npydecl.py:201(generic)
       22    0.004    0.000    0.017    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir_utils.py:2316(fixup_var_define_in_scope)
    13742    0.004    0.000    0.010    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:30(__ne__)
    29509    0.004    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1734(isEnabledFor)
       22    0.004    0.000    0.071    0.003 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:373(_find_singly_assigned_variable)
     2863    0.004    0.000    0.007    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2686(__init__)
     4022    0.004    0.000    0.011    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\base.py:123(_match)
      164    0.004    0.000    0.004    0.000 {built-in method io.open_code}
     8983    0.004    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:575(function_type)
    36618    0.004    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:195(block)
     4897    0.004    0.000    0.009    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\target_extension.py:52(get_local_target)
    23480    0.004    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\_utils.py:71(_stringify_metadata)
    40952    0.004    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\targetconfig.py:38(default)
 2445/464    0.004    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\packer.py:175(rec)
      820    0.004    0.000    0.025    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2428(_signature_from_callable)
     2605    0.004    0.000    0.037    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:374(resolve_value_type)
10787/9386    0.004    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:1837(_flatten_inst_regs)
     3606    0.004    0.000    0.017    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\base.py:103(_match_arglist)
 1802/890    0.004    0.000    3.196    0.004 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:233(_resolve_user_function_type)
    27792    0.004    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\moderngl\__init__.py:336(__getitem__)
     1710    0.004    0.000    0.079    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:297(if_then)
     2851    0.004    0.000    0.005    0.000 <frozen ntpath>:154(splitdrive)
     2713    0.004    0.000    0.011    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:459(descr)
    14505    0.004    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:1570(get_inst)
    45748    0.004    0.000    0.004    0.000 {built-in method builtins.id}
      628    0.004    0.000    0.007    0.000 {built-in method builtins.__build_class__}
    31776    0.004    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\event.py:108(kind)
     4588    0.004    0.000    0.006    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\numpy_support.py:394(<listcomp>)
     6643    0.004    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:860(__init__)
       22    0.003    0.000    0.028    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\interpreter.py:973(peep_hole_delete_with_exit)
    31306    0.003    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:554(_get_name)
      496    0.003    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\inspect.py:3076(_bind)
    30097    0.003    0.000    0.003    0.000 {method 'rstrip' of 'str' objects}
     1225    0.003    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:1264(find_exprs)
      198    0.003    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:190(compute_live_variables)
    29082    0.003    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:40(<genexpr>)
     2717    0.003    0.000    0.016    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:1104(__init__)
      164    0.003    0.000    0.003    0.000 {method 'read' of '_io.BufferedReader' objects}
    13377    0.003    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\utils.py:376(key)
     4658    0.003    0.000    0.014    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\interpreter.py:1492(_iter_inst)
     3262    0.003    0.000    0.009    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:439(descr)
       87    0.003    0.000    0.028    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\inline_closurecall.py:1414(_inline_const_arraycall)
     2294    0.003    0.000    0.007    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\numpy_support.py:276(supported_ufunc_loop)
     2857    0.003    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\warnings.py:466(__enter__)
     3037    0.003    0.000    0.006    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:250(_get_attribute_templates)
    14304    0.003    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\enum.py:786(__getitem__)
    11660    0.003    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cpu_options.py:123(<genexpr>)
10582/10581    0.003    0.000    0.037    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\manager.py:40(__getitem__)
      861    0.003    0.000    0.038    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cgutils.py:362(alloca_once)
      528    0.003    0.000    0.012    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:235(compute_cfg_from_blocks)
     8421    0.003    0.000    0.009    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:362(_disable_sroa_like_opt)
    28578    0.003    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:50(args)
     1562    0.003    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\functions.py:245(__init__)
    33224    0.003    0.000    0.003    0.000 {method 'copy' of 'dict' objects}
      764    0.003    0.000    0.025    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:936(__init__)
     5030    0.003    0.000    0.006    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:455(_lookup_global)
     4780    0.003    0.000    0.020    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\functions.py:305(<listcomp>)
     4676    0.003    0.000    0.010    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\bytecode.py:203(next)
     6899    0.003    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\numpy_support.py:86(from_dtype)
     3054    0.003    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:183(signature)
       86    0.003    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\interpreter.py:1625(_remove_unused_temporaries)
     1743    0.003    0.000    0.048    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:1567(decref)
     2431    0.003    0.000    0.038    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\value.py:187(name)
     4923    0.003    0.000    0.012    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\ffi.py:327(close)
      464    0.003    0.000    0.022    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\packer.py:73(__init__)
     4982    0.003    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:445(elements)
     1937    0.003    0.000    0.016    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\misc.py:61(literal)
  835/825    0.003    0.000    0.666    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:1185(lower_expr)
       58    0.003    0.000    0.130    0.002 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\codegen.py:651(_optimize_functions)
     2520    0.003    0.000    0.216    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:1172(descr)
    13633    0.003    0.000    0.011    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\target_extension.py:120(inherits_from)
 2323/392    0.003    0.000    0.008    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\packer.py:123(_assign_names)
     1240    0.003    0.000    0.024    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cgutils.py:936(gep)
1564/1541    0.003    0.000    0.696    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:665(lower_assign)
     3814    0.003    0.000    0.060    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\module.py:220(__next__)
     1773    0.003    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\typeof.py:66(_typeof_buffer)
     2717    0.003    0.000    0.006    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:1091(_to_list)
      782    0.003    0.000    0.018    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\module.py:45(add_metadata)
 1474/924    0.003    0.000    0.244    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\functools.py:981(__get__)
     2076    0.003    0.000    0.031    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\value.py:250(is_declaration)
    14039    0.003    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\ffi.py:132(__getattr__)
     2183    0.003    0.000    0.016    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:205(descr)
       86    0.003    0.000    0.032    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:1308(dump)
      551    0.003    0.000    0.016    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:239(__call__)
      336    0.003    0.000    5.511    0.016 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\engine\scene\events.py:46(handle_events)
    26978    0.003    0.000    0.003    0.000 {method 'insert' of 'list' objects}
     1600    0.003    0.000    0.010    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:349(__init__)
    14665    0.003    0.000    0.003    0.000 {built-in method numba.core.typeconv._typeconv.check_compatible}
      603    0.003    0.000    0.003    0.000 {method 'buffer' of 'mgl.Context' objects}
     1600    0.003    0.000    0.007    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:365(descr)
     4685    0.003    0.000    0.011    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\ffi.py:370(__del__)
     1597    0.003    0.000    0.054    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:1511(delvar)
     2608    0.003    0.000    0.037    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\module.py:251(_next)
     2858    0.003    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\warnings.py:181(_add_filter)
        1    0.003    0.003    0.995    0.995 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\engine\world_gen\world.py:24(build_chunks)
       44    0.003    0.000    0.107    0.002 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\rewrites\registry.py:54(apply)
      627    0.003    0.000    0.024    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:215(set_weights)
    19227    0.003    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\bytecode.py:268(__getitem__)
     1073    0.003    0.000    0.366    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:699(__call__)
     3262    0.003    0.000    0.017    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:434(__init__)
     8505    0.003    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:232(__eq__)
     1581    0.002    0.000    0.029    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:875(call)
     2857    0.002    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\warnings.py:487(__exit__)
     4654    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\bytecode.py:141(_unpack_opargs)
     6544    0.002    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:241(format_constant)
    16187    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\containers.py:243(key)
     3032    0.002    0.000    0.030    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:916(__str__)
     1870    0.002    0.000    0.006    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\errors.py:517(__init__)
  825/715    0.002    0.000    0.062    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\base.py:526(get_function)
     1600    0.002    0.000    0.014    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:568(_icmp)
     1418    0.002    0.000    0.011    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:693(__init__)
     1418    0.002    0.000    0.006    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:711(descr)
